problem_id,success_rate,attempt_count,avg_response_time,avg_hints,avg_attempts,difficulty_score,difficulty_level
79035,0.0,21,43078.71428571428,0.0,2.142857142857143,0.5019376899696049,Medium
79036,0.6,15,49824.0,0.0,1.4,0.20126595744680853,Easy
79037,0.45454545454545453,33,92581.72727272728,0.0,2.4545454545454546,0.2749468085106383,Easy
79038,0.7857142857142857,42,68328.5,0.0,1.5,0.10849924012158055,Easy
79039,0.75,36,76796.75,0.0,1.8333333333333333,0.1266578014184397,Easy
79040,0.2857142857142857,21,20346.0,0.0,2.0,0.358951367781155,Medium
79041,0.42857142857142855,21,58707.142857142855,0.0,2.0,0.2875227963525836,Easy
79042,0.5714285714285714,21,35978.142857142855,0.0,1.4285714285714286,0.21557750759878422,Easy
79043,0.16666666666666666,18,57475.666666666664,0.0,2.5,0.418927304964539,Medium
79044,0.4,15,55888.0,0.8,1.8,0.34138226080146195,Medium
79045,0.4,30,17582.5,0.0,2.3,0.30207978723404255,Easy
79046,0.6666666666666666,27,54354.77777777778,0.0,1.4444444444444444,0.1679728132387707,Easy
79047,0.8,15,77620.6,0.0,1.4,0.10126595744680848,Easy
79048,0.5714285714285714,21,48247.71428571428,0.0,1.4285714285714286,0.21557750759878422,Easy
79049,0.3,30,46021.9,0.4,2.5,0.3721379389113692,Medium
79050,0.8,15,54506.8,0.0,1.2,0.1010851063829787,Easy
79051,0.6,30,18971.9,0.0,1.9,0.20171808510638298,Easy
79052,0.3333333333333333,18,21082.666666666668,0.0,2.3333333333333335,0.33544326241134753,Medium
79053,0.6,15,11295.2,0.0,2.2,0.20198936170212767,Easy
79054,0.6666666666666666,18,22901.833333333332,0.0,1.5,0.16802304964539008,Easy
79055,0.875,24,146931.0,0.0,1.125,0.06351728723404255,Easy
79056,0.75,12,40855.5,0.0,1.25,0.12613031914893616,Easy
79057,0.7142857142857143,21,28803.14285714286,0.0,1.4285714285714286,0.14414893617021277,Easy
79058,0.3333333333333333,9,30877.333333333332,0.0,2.3333333333333335,0.33544326241134753,Medium
79059,0.5714285714285714,21,34843.142857142855,0.0,1.7142857142857142,0.2158358662613982,Easy
79060,0.6666666666666666,18,77078.5,0.0,1.3333333333333333,0.16787234042553192,Easy
79061,0.375,24,48236.875,0.0,2.5,0.3147606382978723,Easy
79062,1.0,24,105093.5,0.0,1.0,0.0009042553191489361,Easy
79063,0.3333333333333333,9,82260.33333333333,0.0,2.0,0.33514184397163127,Medium
79064,1.0,24,38222.125,0.0,1.0,0.0009042553191489361,Easy
79065,0.4,15,23558.0,0.0,30.2,0.32730851063829786,Easy
79066,0.7777777777777778,27,41090.11111111111,0.0,1.5555555555555556,0.11251773049645389,Easy
79067,0.5,18,32041.166666666668,0.16666666666666666,2.0,0.2600907192272549,Easy
79068,0.5,36,57015.833333333336,0.0,1.75,0.25158244680851066,Easy
79069,0.75,12,42205.75,0.0,1.5,0.1263563829787234,Easy
79070,0.875,24,84307.75,0.0,1.375,0.06374335106382979,Easy
79071,0.4444444444444444,27,51066.11111111111,0.7777777777777778,1.8888888888888888,0.3181361223513032,Easy
79072,0.6666666666666666,27,84731.44444444444,0.0,1.3333333333333333,0.16787234042553192,Easy
79073,0.6,30,64088.5,0.0,1.7,0.2015372340425532,Easy
79074,0.42857142857142855,21,49237.142857142855,0.0,2.2857142857142856,0.2877811550151976,Easy
79075,0.42857142857142855,21,153048.2857142857,0.0,1.7142857142857142,0.28726443768996957,Easy
79076,0.5833333333333334,36,28953.0,0.0,2.0,0.2101418439716312,Easy
79077,0.3333333333333333,9,37051.666666666664,0.6666666666666666,2.3333333333333335,0.3685720967671757,Medium
79078,0.3333333333333333,18,33673.0,0.8333333333333334,1.6666666666666667,0.3762514684767002,Medium
79079,0.5,6,26802.0,0.0,2.0,0.2518085106382979,Easy
79080,0.7142857142857143,21,65989.14285714286,0.0,1.2857142857142858,0.14401975683890578,Easy
79081,0.8888888888888888,27,214547.55555555556,0.0,1.3333333333333333,0.056761229314420826,Easy
79082,0.6666666666666666,6,32135.166666666668,0.5,1.3333333333333333,0.19271896619240309,Easy
79083,0.5555555555555556,9,39553.333333333336,0.0,1.4444444444444444,0.22352836879432622,Easy
79084,0.0,5,24902.4,0.6,1.8,0.5314436104947134,Medium
79085,1.0,2,11701.0,0.0,1.0,0.0009042553191489361,Easy
79086,0.8333333333333334,12,22898.833333333332,0.0,1.1666666666666667,0.08438829787234041,Easy
79087,0.6,10,43493.5,0.0,2.0,0.20180851063829788,Easy
79088,0.625,16,74587.375,0.25,1.625,0.2013927277770526,Easy
79089,1.0,7,44887.857142857145,0.0,1.0,0.0009042553191489361,Easy
79090,1.0,9,34049.444444444445,0.0,1.0,0.0009042553191489361,Easy
79091,0.7619047619047619,21,74096.61904761905,0.09523809523809523,1.2380952380952381,0.12489986387454083,Easy
79092,1.0,2,214251.0,0.0,1.0,0.0009042553191489361,Easy
79093,0.42857142857142855,7,24380.285714285714,0.2857142857142857,1.7142857142857142,0.3014625095567531,Easy
79094,0.4,5,41035.6,0.0,1.6,0.30144680851063826,Easy
79095,0.8571428571428571,7,27087.428571428572,0.0,1.4285714285714286,0.07272036474164136,Easy
79096,0.8888888888888888,9,42744.333333333336,0.2222222222222222,1.2222222222222223,0.06770370128645813,Easy
79097,0.3076923076923077,13,30446.23076923077,0.5384615384615384,1.7692307692307692,0.37451158715974014,Medium
79098,1.0,3,176481.33333333334,0.0,1.0,0.0009042553191489361,Easy
79099,0.75,8,24698.5,0.0,1.25,0.12613031914893616,Easy
79100,1.0,8,29964.0,0.0,1.0,0.0009042553191489361,Easy
79101,0.7142857142857143,14,28993.14285714286,0.0,1.5714285714285714,0.14427811550151975,Easy
79102,0.8333333333333334,6,25830.0,0.0,1.1666666666666667,0.08438829787234041,Easy
79103,0.8571428571428571,7,50802.42857142857,0.0,1.4285714285714286,0.07272036474164136,Easy
79104,0.3333333333333333,6,13024.666666666666,0.0,1.8333333333333333,0.3349911347517731,Medium
79105,0.9090909090909091,11,23906.727272727272,0.36363636363636365,1.0,0.06442907405869162,Easy
79106,1.0,8,16704.75,0.0,1.0,0.0009042553191489361,Easy
79107,0.5,6,49421.5,0.6666666666666666,2.3333333333333335,0.28523876343384236,Easy
79108,1.0,1,72533.0,0.0,1.0,0.0009042553191489361,Easy
79109,1.0,4,63416.5,0.0,1.0,0.0009042553191489361,Easy
79110,0.75,4,24001.75,0.25,1.0,0.13832756820258452,Easy
79111,0.9,10,63864.3,0.0,1.2,0.05108510638297871,Easy
79112,0.0,4,57627.5,0.0,6.5,0.5058776595744681,Medium
79113,0.25,4,22785.25,1.0,3.25,0.42763208132097635,Medium
79114,0.5,4,107687.0,0.0,4.0,0.25361702127659574,Easy
79115,0.3333333333333333,9,74110.66666666667,1.5555555555555556,2.3333333333333335,0.41274387590828004,Medium
79116,0.6666666666666666,9,69563.33333333333,0.2222222222222222,2.6666666666666665,0.18012095896967326,Easy
79117,0.5454545454545454,11,106261.63636363637,0.0,3.0,0.2299854932301741,Easy
79118,0.5,4,73199.5,1.5,1.5,0.32589626027933694,Easy
79119,0.5714285714285714,7,73169.0,0.0,2.5714285714285716,0.21661094224924013,Easy
79120,0.3333333333333333,6,48772.833333333336,0.5,3.6666666666666665,0.361495561937084,Medium
79121,0.6666666666666666,6,133113.66666666666,0.0,2.0,0.16847517730496456,Easy
79122,0.25,12,70795.83333333333,1.0,4.083333333333333,0.42838562742026715,Medium
79123,1.0,5,48775.6,0.0,1.0,0.0009042553191489361,Easy
79124,0.5714285714285714,7,75996.57142857143,0.0,1.2857142857142858,0.21544832826747723,Easy
79125,0.7272727272727273,11,61243.0,0.0,2.1818181818181817,0.1383365570599613,Easy
79126,0.5454545454545454,11,73427.81818181818,0.0,1.6363636363636365,0.22875241779497102,Easy
79127,0.6,5,30072.8,0.0,1.8,0.2016276595744681,Easy
79128,0.5,8,41289.75,0.0,1.5,0.2513563829787234,Easy
79129,0.6666666666666666,9,65686.33333333333,0.0,1.4444444444444444,0.1679728132387707,Easy
79130,1.0,11,123497.90909090909,0.0,1.0,0.0009042553191489361,Easy
79131,0.7272727272727273,11,57657.181818181816,0.36363636363636365,2.4545454545454546,0.15665344543199913,Easy
79132,0.45454545454545453,11,1010546.9090909091,0.0,2.8181818181818183,0.2752756286266924,Easy
79133,0.42857142857142855,7,149637.2857142857,0.5714285714285714,7.0,0.32044021668189526,Easy
79134,0.7777777777777778,9,41048.555555555555,0.0,2.0,0.11291962174940898,Easy
79135,0.4,10,56079.0,0.8,2.1,0.3416535373972066,Medium
79136,1.0,2,49047.0,0.0,1.0,0.0009042553191489361,Easy
79137,0.3333333333333333,6,38614.0,0.3333333333333333,3.0,0.3526105164686943,Medium
79138,0.6666666666666666,9,88178.88888888889,0.0,1.3333333333333333,0.16787234042553192,Easy
79139,0.36363636363636365,11,108043.81818181818,0.18181818181818182,5.0,0.3317382314200615,Medium
79140,0.2857142857142857,7,1377232.7142857143,0.5714285714285714,5.571428571428571,0.3905769947973968,Medium
79141,0.75,8,3108719.5,0.0,1.5,0.1263563829787234,Easy
79142,0.36363636363636365,11,203466.54545454544,0.0,2.0,0.319990328820116,Easy
79143,0.7777777777777778,9,48796.0,0.4444444444444444,1.1111111111111112,0.13420172881405093,Easy
79144,0.7368421052631579,19,63167.15789473684,0.0,1.263157894736842,0.13272116461366185,Easy
79145,0.8,10,34752.7,0.0,1.2,0.1010851063829787,Easy
79146,0.5,10,46927.0,0.0,1.7,0.2515372340425532,Easy
79147,1.0,15,57762.0,0.0,1.0,0.0009042553191489361,Easy
79148,0.7692307692307693,13,50742.769230769234,0.46153846153846156,0.9230769230769231,0.13915465946401853,Easy
79149,0.7142857142857143,7,112942.57142857143,0.0,1.5714285714285714,0.14427811550151975,Easy
79150,0.7777777777777778,18,33794.5,0.3333333333333333,1.2222222222222223,0.12878072923465167,Easy
79151,0.8,5,24598.6,0.4,1.2,0.12096240699647563,Easy
79152,1.0,4,54809.75,0.0,1.0,0.0009042553191489361,Easy
79153,0.5,8,64754.75,0.0,2.25,0.2520345744680851,Easy
79154,0.6,5,75128.8,0.0,1.4,0.20126595744680853,Easy
79155,1.0,10,92705.0,0.0,1.0,0.0009042553191489361,Easy
79156,1.0,9,90165.44444444444,0.0,1.0,0.0009042553191489361,Easy
79157,0.7692307692307693,13,101619.38461538461,0.7692307692307693,1.3076923076923077,0.154792681212535,Easy
79158,1.0,1,62925.0,0.0,1.0,0.0009042553191489361,Easy
79159,0.6666666666666666,12,17729.833333333332,0.6666666666666666,1.5,0.2011518840012183,Easy
79160,1.0,2,31484.0,0.0,1.0,0.0009042553191489361,Easy
79161,0.75,8,32696.0,0.0,1.25,0.12613031914893616,Easy
79172,0.8888888888888888,18,233182.77777777778,0.2222222222222222,1.0555555555555556,0.06755299206659997,Easy
79173,0.7142857142857143,7,60835.28571428572,0.0,1.2857142857142858,0.14401975683890578,Easy
79174,0.375,8,31274.75,1.25,1.5,0.3759729473959013,Medium
79175,0.8,5,35497.2,0.0,1.2,0.1010851063829787,Easy
79176,0.0,5,15711.2,0.0,2.4,0.5021702127659574,Medium
79177,0.0,3,20776.0,0.0,2.0,0.5018085106382979,Medium
79178,0.0,5,117176.4,0.8,1.8,0.5413822608014619,Medium
79179,0.0,3,70702.66666666667,1.3333333333333333,2.3333333333333335,0.5683675977896706,Medium
79180,1.0,3,24376.666666666668,0.0,1.0,0.0009042553191489361,Easy
79181,0.5238095238095238,21,59561.666666666664,0.0,1.7142857142857142,0.23964539007092198,Easy
79182,0.9230769230769231,13,19671.846153846152,0.0,1.3846153846153846,0.03971358428805235,Easy
79183,0.2222222222222222,9,44865.77777777778,0.2222222222222222,1.7777777777777777,0.4015393986859853,Medium
79184,0.5,4,5878.5,0.0,2.5,0.2522606382978723,Easy
79185,0.75,4,34641.75,1.0,1.0,0.17559750685289127,Easy
79186,1.0,4,59997.5,0.0,1.0,0.0009042553191489361,Easy
79187,0.7692307692307693,13,80000.30769230769,0.23076923076923078,1.1538461538461537,0.1278956603375739,Easy
79188,0.3333333333333333,9,64935.22222222222,0.0,1.6666666666666667,0.33484042553191495,Medium
79189,0.3333333333333333,6,74850.0,0.0,1.6666666666666667,0.33484042553191495,Medium
79190,1.0,3,57640.666666666664,0.0,1.0,0.0009042553191489361,Easy
79191,0.5,6,49704.333333333336,0.0,2.3333333333333335,0.25210992907801416,Easy
79202,0.30952380952380953,42,79978.47619047618,0.0,1.9047619047619047,0.34696048632218845,Medium
79203,0.2857142857142857,42,111154.61904761905,0.07142857142857142,2.0952380952380953,0.36258700530205557,Medium
79204,0.6388888888888888,36,45983.11111111111,0.0,1.5555555555555556,0.18196217494089836,Easy
79205,0.43478260869565216,46,60552.67391304348,0.1956521739130435,1.673913043478261,0.29384493311691634,Easy
79206,0.5441176470588235,68,56064.10294117647,0.10294117647058823,1.9411764705882353,0.23481197739505674,Easy
79207,0.425531914893617,47,76021.29787234042,0.1276595744680851,1.8085106382978724,0.29521321726234284,Easy
79208,0.4318181818181818,44,51737.27272727273,0.13636363636363635,1.7272727272727273,0.2924291571240403,Easy
79209,0.5116279069767442,43,56010.74418604651,0.023255813953488372,1.6511627906976745,0.24683477626030967,Easy
79210,0.41025641025641024,39,56634.51282051282,0.1282051282051282,2.0256410256410255,0.3030744212277302,Easy
79211,0.32608695652173914,46,42045.36956521739,0.1956521739130435,1.8043478260869565,0.3483107055498488,Medium
79232,0.6956521739130435,46,190485.54347826086,0.06521739130434782,1.3695652173913044,0.15665321390668718,Easy
79233,0.6666666666666666,36,54331.194444444445,0.19444444444444445,1.3888888888888888,0.17758515351926787,Easy
79234,0.5111111111111111,45,43379.64444444444,0.0,1.6444444444444444,0.24593144208037826,Easy
79235,0.6041666666666666,48,56120.770833333336,0.08333333333333333,1.6666666666666667,0.20356486315972677,Easy
79236,0.7567567567567568,37,50391.89189189189,0.08108108108108109,1.2702702702702702,0.12679945282706015,Easy
79237,0.6304347826086957,46,36866.82608695652,0.0,1.565217391304348,0.18619796484736353,Easy
79238,0.8035714285714286,56,46302.92857142857,0.0,1.2678571428571428,0.09936075227963524,Easy
79239,0.5961538461538461,52,95073.51923076923,0.057692307692307696,1.8269230769230769,0.20644200019077646,Easy
79240,0.5961538461538461,52,45507.86538461538,0.057692307692307696,1.6538461538461537,0.20628549446246222,Easy
79241,0.7906976744186046,43,49929.20930232558,0.0,1.3488372093023255,0.10587085601187533,Easy
79242,0.6190476190476191,42,51863.857142857145,0.16666666666666666,1.5952380952380953,0.2002009015980756,Easy
79243,0.45454545454545453,44,55371.27272727273,0.0,1.9318181818181819,0.2744741295938104,Easy
79244,0.6333333333333333,30,47153.1,0.0,1.5666666666666667,0.18475000000000003,Easy
79245,0.42857142857142855,49,52470.0,0.0,1.8775510204081634,0.2874120712114633,Easy
79246,0.6818181818181818,44,47927.318181818184,0.11363636363636363,1.5,0.16609425247119414,Easy
79247,0.4473684210526316,38,66048.18421052632,0.13157894736842105,1.8157894736842106,0.28449631249184176,Easy
79248,0.5151515151515151,33,85968.36363636363,0.030303030303030304,1.8181818181818181,0.2455741991115963,Easy
79249,0.32142857142857145,28,73878.17857142857,0.0,1.9285714285714286,0.34102963525835867,Medium
79250,0.3333333333333333,30,47316.7,0.0,1.8333333333333333,0.3349911347517731,Medium
79251,0.5555555555555556,36,44913.88888888889,0.0,1.6944444444444444,0.22375443262411346,Easy
79350,0.90625,32,18791.0,0.0,1.0,0.047779255319148936,Easy
79351,0.6666666666666666,3,18207.666666666668,1.0,1.3333333333333333,0.21756559195927425,Easy
79352,0.0,3,8990.0,5.0,3.6666666666666665,0.7517818605055911,Hard
79353,0.6333333333333333,30,49324.6,0.0,0.9666666666666667,0.18420744680851064,Easy
79354,0.7272727272727273,11,10081.454545454546,0.0,1.4545454545454546,0.137678916827853,Easy
79355,0.18181818181818182,11,20616.363636363636,2.727272727272727,1.2727272727272727,0.5457688291345777,Medium
79356,0.9210526315789473,38,49973.97368421053,0.0,0.9736842105263158,0.04035414333706608,Easy
79357,0.6666666666666666,3,25907.0,0.0,1.3333333333333333,0.16787234042553192,Easy
79358,0.0,3,27268.333333333332,1.6666666666666667,2.6666666666666665,0.585233433407301,Medium
79359,0.8571428571428571,42,43848.45238095238,0.0,0.9761904761904762,0.07231129685916922,Easy
79360,0.6666666666666666,6,11902.166666666666,0.5,1.8333333333333333,0.19317109385197756,Easy
79361,0.5,6,3644.8333333333335,2.3333333333333335,1.3333333333333333,0.36715659400426404,Medium
79362,0.8867924528301887,53,24796.32075471698,0.0,1.0,0.057508028904054584,Easy
79363,0.3333333333333333,6,24402.333333333332,1.0,2.6666666666666665,0.38543793238480617,Medium
79364,0.3333333333333333,6,6060.333333333333,3.3333333333333335,1.8333333333333333,0.5006353065309143,Medium
79365,0.8108108108108109,37,35314.45945945946,0.0,0.972972972972973,0.09547441058079353,Easy
79366,0.5,6,5860.333333333333,0.0,2.0,0.2518085106382979,Easy
79367,0.5,6,12222.0,2.0,1.3333333333333333,0.3505921768263499,Medium
79368,0.45098039215686275,51,51147.901960784315,0.0,0.9607843137254902,0.2753785982478098,Easy
79369,0.8214285714285714,28,30311.571428571428,0.07142857142857142,1.2142857142857142,0.0939332565685196,Easy
79370,0.21428571428571427,28,56548.25,3.857142857142857,2.0714285714285716,0.5864042133626718,Medium
79371,0.7837837837837838,37,42987.45945945946,0.0,0.8378378378378378,0.10886572742955722,Easy
79372,0.42857142857142855,7,8169.428571428572,1.2857142857142858,2.0,0.35141411975310943,Medium
79373,0.14285714285714285,7,16513.714285714286,4.0,1.7142857142857142,0.6288945866820818,Medium
79374,0.8604651162790697,43,17355.95348837209,0.0,1.0,0.07067169717961407,Easy
79375,0.3333333333333333,6,10254.166666666666,0.0,2.1666666666666665,0.3352925531914894,Medium
79376,0.6,5,131047.2,1.0,1.2,0.25077835791672104,Easy
79377,0.9,40,32099.4,0.0,0.95,0.05085904255319148,Easy
79378,0.5,4,10873.75,1.0,1.25,0.3008235706826785,Easy
79379,0.25,4,4198.0,2.25,1.0,0.4877140712700692,Medium
79560,0.8888888888888888,36,21257.722222222223,0.0,0.9722222222222222,0.05643469267139482,Easy
79561,1.0,4,6806.75,0.0,1.0,0.0009042553191489361,Easy
79562,0.0,4,8235.0,3.75,1.75,0.6879321400600443,Hard
79563,0.8421052631578947,38,33663.60526315789,0.0,0.9210526315789473,0.07978023516237405,Easy
79564,0.5,6,10380.166666666666,0.3333333333333333,2.0,0.268372927816212,Easy
79565,0.16666666666666666,6,13379.5,3.0,1.6666666666666667,0.5672535134664752,Medium
79566,0.7948717948717948,39,146052.28205128206,0.0,0.9487179487179487,0.10342198581560286,Easy
79567,0.5,8,11969.375,0.375,1.625,0.27010438421877037,Easy
79568,0.125,8,25917.5,3.875,4.25,0.6339044347996345,Medium
79569,0.7735849056603774,53,57843.90566037736,0.0,0.9622641509433962,0.1140776796467282,Easy
79570,0.7272727272727273,11,17110.18181818182,0.18181818181818182,1.3636363636363635,0.14663184844133806,Easy
79571,0.09090909090909091,11,29357.545454545456,2.6363636363636362,2.909090909090909,0.5881854967901176,Medium
79572,0.8529411764705882,34,30055.29411764706,0.0,0.9705882352941176,0.07440707133917399,Easy
79573,0.4,5,19846.4,1.2,2.4,0.36180211460644823,Medium
79574,0.6,5,15265.2,0.8,1.4,0.2410205586738024,Easy
79575,0.7894736842105263,38,36120.68421052631,0.0,0.868421052631579,0.10604843225083986,Easy
79576,0.5,8,15998.75,0.0,1.75,0.25158244680851066,Easy
79577,0.5,8,46648.25,1.75,1.375,0.33820654124787886,Medium
79578,0.38235294117647056,34,83893.91176470589,0.0,1.0,0.30972778473091367,Easy
79579,0.8571428571428571,21,21351.47619047619,0.0,1.3333333333333333,0.0726342451874367,Easy
79580,0.09523809523809523,21,35451.619047619046,4.523809523809524,4.142857142857143,0.6809299575462608,Hard
79581,0.875,24,61330.416666666664,0.0,1.0,0.06340425531914894,Easy
79582,1.0,2,4821.0,0.0,1.0,0.0009042553191489361,Easy
79583,1.0,2,244875.0,0.0,1.0,0.0009042553191489361,Easy
79584,0.875,48,17922.75,0.0,0.9583333333333334,0.0633665780141844,Easy
79585,0.8333333333333334,6,34282.833333333336,0.5,0.8333333333333334,0.10893350519949525,Easy
79586,0.6,5,9285.6,1.0,1.6,0.2511400600443806,Easy
79587,0.8275862068965517,29,44417.68965517241,0.0,0.9310344827586207,0.0870487894350697,Easy
79588,0.75,4,8287.5,0.0,1.5,0.1263563829787234,Easy
79589,0.0,4,16351.0,3.75,1.25,0.6874800124004699,Hard
79830,0.7222222222222222,18,23653.555555555555,0.0,0.9444444444444444,0.13974290780141846,Easy
79831,0.8,5,5591.0,0.6,1.0,0.1307202062393943,Easy
79832,0.4,5,20533.2,1.0,1.8,0.3513209111082104,Medium
79833,0.7307692307692307,26,45775.46153846154,0.0,1.0,0.1355196399345336,Easy
79834,0.5714285714285714,7,17642.571428571428,0.0,1.5714285714285714,0.2157066869300912,Easy
79835,0.0,6,35971.166666666664,4.5,2.1666666666666665,0.7255788517599966,Hard
79836,0.6842105263157895,19,30647.736842105263,0.0,0.9473684210526315,0.15875139977603583,Easy
79837,0.8333333333333334,6,4157.833333333333,0.0,1.3333333333333333,0.08453900709219857,Easy
79838,0.0,6,6270.0,5.0,1.8333333333333333,0.7501240590871514,Hard
79839,0.8947368421052632,19,91131.26315789473,0.0,0.8947368421052632,0.05344064949608062,Easy
79840,0.0,2,1356.5,3.0,1.5,0.6504361375799504,Medium
79841,0.0,2,23088.5,2.5,2.0,0.6260416394726537,Medium
79842,0.8095238095238095,21,32480.333333333332,0.0,0.9047619047619048,0.0960562310030395,Easy
79843,0.25,4,13295.0,0.0,2.5,0.3772606382978723,Medium
79844,0.25,4,16152.75,3.0,1.0,0.524984009920376,Medium
79845,0.9142857142857143,35,37247.68571428571,0.0,1.0,0.04376139817629181,Easy
79846,1.0,2,2808.0,0.0,1.0,0.0009042553191489361,Easy
79847,0.0,2,8486.0,0.0,4.0,0.5036170212765958,Medium
79848,0.30434782608695654,23,65226.782608695656,0.0,0.8695652173913043,0.34861239592969473,Medium
79849,0.6666666666666666,15,14978.666666666666,0.4,1.2666666666666666,0.1876893573510856,Easy
79850,0.0,15,16375.2,4.133333333333334,4.333333333333333,0.709317212722447,Hard
79851,0.6956521739130435,23,31056.391304347828,0.0,0.9130434782608695,0.15299953746530992,Easy
79852,0.14285714285714285,7,6935.0,0.8571428571428571,2.4285714285714284,0.473361692803998,Medium
79853,0.14285714285714285,7,9364.714285714286,3.4285714285714284,1.7142857142857142,0.6004984429485147,Medium
79854,0.6538461538461539,26,31455.53846153846,0.0,0.8076923076923077,0.17380728314238952,Easy
79855,0.6666666666666666,9,25579.777777777777,0.0,1.4444444444444444,0.1679728132387707,Easy
79856,0.0,9,14639.444444444445,3.4444444444444446,2.6666666666666665,0.6735769916895097,Hard
79857,0.6470588235294118,17,36020.76470588235,0.0,1.0,0.17737484355444305,Easy
79858,0.8333333333333334,6,7701.0,0.0,1.1666666666666667,0.08438829787234041,Easy
79859,0.3333333333333333,6,9838.0,2.1666666666666665,1.1666666666666667,0.4420570095287822,Medium
79860,0.8333333333333334,18,40978.11111111111,0.0,0.9444444444444444,0.08418735224586286,Easy
79861,0.6666666666666666,3,6010.666666666667,1.0,2.0,0.21816842883870688,Easy
79862,0.0,3,14960.333333333334,3.3333333333333335,2.0,0.667452682417439,Hard
79920,0.7,10,36589.2,0.0,1.0,0.15090425531914897,Easy
79921,0.3333333333333333,3,4946.333333333333,0.0,3.0,0.33604609929078016,Medium
79922,0.0,3,17992.666666666668,5.0,1.0,0.7493705129878606,Hard
79923,0.7916666666666666,24,46762.708333333336,0.0,0.9166666666666666,0.10499556737588654,Easy
79924,0.8,5,7401.6,0.2,1.2,0.11102375668972717,Easy
79925,0.25,4,100003.5,3.75,1.25,0.5624800124004699,Medium
79926,0.19047619047619047,63,88734.19047619047,0.0,0.9523809523809523,0.4056231003039514,Medium
79927,0.5882352941176471,17,21081.647058823528,0.0,1.411764705882353,0.20715894868585732,Easy
79928,0.0625,16,36599.1875,3.8125,1.4375,0.6595053884936692,Medium
79929,0.5789473684210527,19,48509.21052631579,0.0,0.9473684210526315,0.21138297872340425,Easy
79930,0.75,8,24772.5,0.375,1.25,0.14476528847408954,Easy
79931,0.0,8,101551.375,4.125,4.25,0.7088277476830701,Hard
79932,0.43478260869565216,23,32453.565217391304,0.0,0.8695652173913043,0.28339500462534695,Easy
79933,0.7692307692307693,13,6774.538461538462,0.23076923076923078,1.4615384615384615,0.12817389274346588,Easy
79934,0.23076923076923078,13,25545.615384615383,2.6153846153846154,2.4615384615384617,0.516808209412308,Medium
79935,0.4166666666666667,24,74376.16666666667,0.0,0.9583333333333334,0.292533244680851,Easy
79936,0.8571428571428571,14,14458.5,0.0,1.4285714285714286,0.07272036474164136,Easy
79937,0.0,14,44849.42857142857,3.7142857142857144,2.857142857142857,0.6871585208943256,Hard
79938,0.2222222222222222,18,41498.833333333336,0.0,0.8888888888888888,0.3896926713947991,Medium
79939,0.8571428571428571,14,12206.714285714286,0.21428571428571427,1.2142857142857142,0.0831751496447685,Easy
79940,0.07142857142857142,14,12364.214285714286,3.5,2.7857142857142856,0.6407310916142988,Medium
79941,0.6206896551724138,29,86692.93103448275,0.0,0.9655172413793104,0.19052824651504036,Easy
79942,0.9090909090909091,11,12472.09090909091,0.0,1.1818181818181819,0.046523210831721486,Easy
79943,0.0,11,33231.545454545456,3.4545454545454546,4.454545454545454,0.675695642629137,Hard
79944,0.5625,16,21638.875,0.0,0.875,0.21954122340425533,Easy
79945,0.7142857142857143,7,8282.42857142857,0.5714285714285714,1.1428571428571428,0.17228672124116584,Easy
79946,0.0,7,17535.428571428572,4.142857142857143,1.2857142857142858,0.7070346560501239,Hard
79947,0.56,25,52091.8,0.0,0.92,0.220831914893617,Easy
79948,0.5454545454545454,11,64080.63636363636,0.09090909090909091,1.5454545454545454,0.23318778108720678,Easy
79949,0.0,11,62637.90909090909,3.727272727272727,2.4545454545454546,0.687439836954587,Hard
80010,0.6,35,23981.542857142857,1.1142857142857143,1.2857142857142858,0.25653509426221865,Easy
80011,0.5365853658536586,41,55189.170731707316,1.3170731707317074,2.097560975609756,0.29905369610411936,Easy
80012,0.6285714285714286,35,69657.74285714286,0.6857142857142857,1.542857142857143,0.22118479497268168,Easy
80013,0.5909090909090909,44,64652.22727272727,0.7954545454545454,1.9318181818181819,0.24582103422292365,Easy
80014,0.6744186046511628,43,41565.95348837209,0.9069767441860465,1.4651162790697674,0.20918616034703102,Easy
80015,0.576271186440678,59,57232.79661016949,1.5423728813559323,1.5254237288135593,0.2898893028524399,Easy
80016,0.5833333333333334,48,44179.666666666664,1.7291666666666667,1.4791666666666667,0.29559879177000387,Easy
80017,0.82,50,16778.32,0.5,1.16,0.11589556193708395,Easy
80018,0.43243243243243246,37,48779.59459459459,1.0,2.8378378378378377,0.33604316527727307,Medium
80019,0.5,42,31626.85714285714,1.619047619047619,1.8333333333333333,0.3321135419968797,Medium
80040,0.48484848484848486,33,35526.63636363636,1.4545454545454546,1.878787878787879,0.3315557546486929,Medium
80041,0.36363636363636365,33,24272.666666666668,2.303030303030303,1.7575757575757576,0.43421617954772895,Medium
80042,0.6956521739130435,23,18640.956521739132,0.6956521739130435,1.9130434782608696,0.18847301124271437,Easy
80043,0.5833333333333334,36,60050.333333333336,1.5833333333333333,1.3888888888888888,0.28827022509391,Easy
80044,0.6571428571428571,35,18337.685714285715,1.2857142857142858,1.4285714285714286,0.23661168814216718,Easy
80045,0.2564102564102564,39,116883.64102564103,2.4358974358974357,2.4615384615384617,0.49506839503445693,Medium
80046,0.5333333333333333,45,21934.266666666666,0.9555555555555556,1.6,0.2822648044206587,Easy
